image_name,xmin,xmax,ymin,ymax,class_id
acqui2_image_3235.png,47,64,47,62,1
acqui2_image_3235.png,62,73,13,26,1
acqui2_image_3235.png,48,60,12,26,1
acqui2_image_3235.png,16,28,14,28,1
acqui2_image_3235.png,10,25,28,43,1
acqui4_imag2_4066.png,57,73,6,24,1
acqui4_imag2_4066.png,6,27,19,37,1
acqui4_imag2_4066.png,55,70,40,58,1
acqui4_imag2_2757.png,49,71,54,70,1
acqui4_imag2_2757.png,55,70,18,35,1
acqui2_image_1615.png,56,70,61,76,1
acqui2_image_1615.png,58,79,46,60,1
acqui2_image_1615.png,51,65,20,33,1
acqui2_image_1615.png,50,63,32,46,1
acqui2_image_1615.png,36,46,3,13,1
acqui2_image_1615.png,14,24,4,21,1
acqui4_imag2_3558.png,18,34,50,75,1
acqui4_imag2_1361.png,2,18,32,46,1
acqui4_imag2_1361.png,53,75,51,69,1
acqui4_imag2_1397.png,54,69,38,59,1
acqui4_imag2_1397.png,6,25,42,63,1
acqui2_image_3450.png,46,63,45,63,1
acqui2_image_3450.png,64,80,36,51,1
acqui2_image_3450.png,50,65,33,46,1
acqui2_image_3450.png,60,76,20,32,1
acqui2_image_3450.png,51,63,8,20,1
acqui2_image_3450.png,15,27,14,27,1
acqui2_image_3450.png,10,24,28,43,1
acqui4_imag2_3685.png,54,70,27,54,1
acqui4_imag2_3518.png,2,16,38,59,1
acqui2_image_1935.png,18,27,2,13,1
acqui2_image_1935.png,23,38,2,18,1
acqui2_image_1935.png,60,70,7,22,1
acqui2_image_1935.png,48,60,10,23,1
acqui2_image_1935.png,50,66,34,48,1
acqui2_image_1935.png,48,66,48,62,1
acqui2_image_1675.png,46,61,66,80,1
acqui2_image_1675.png,57,77,46,60,1
acqui2_image_1675.png,52,70,34,44,1
acqui2_image_1675.png,53,66,17,29,1
acqui2_image_1675.png,49,60,6,18,1
acqui4_imag2_2546.png,40,57,53,76,1
acqui4_imag2_2546.png,2,18,40,59,1
acqui4_imag2_2756.png,56,70,18,34,1
acqui4_imag2_2756.png,51,69,56,72,1
acqui4_imag2_1193.png,2,16,30,45,1
acqui4_imag2_2384.png,56,68,11,34,1
acqui4_imag2_2384.png,11,26,12,28,1
acqui4_imag2_2384.png,11,26,37,58,1
acqui2_image_1268.png,2,21,18,36,1
acqui2_image_1268.png,16,28,14,30,1
acqui2_image_1268.png,8,26,36,51,1
acqui2_image_1268.png,50,62,30,46,1
acqui2_image_1268.png,36,46,3,13,1
acqui4_imag2_2406.png,60,74,9,28,1
acqui4_imag2_2406.png,12,25,13,30,1
acqui4_imag2_2406.png,11,25,39,57,1
acqui2_image_1346.png,6,19,11,26,1
acqui2_image_1346.png,18,29,13,26,1
acqui2_image_1346.png,36,47,4,13,1
acqui2_image_1346.png,50,59,2,15,1
acqui2_image_1346.png,49,64,31,45,1
acqui2_image_1346.png,16,32,37,52,1
acqui2_image_1346.png,2,16,30,50,1
acqui2_image_2682.png,24,41,70,80,1
acqui2_image_2682.png,64,80,60,69,1
acqui2_image_2682.png,50,67,49,66,1
acqui2_image_2682.png,16,28,14,27,1
acqui2_image_2682.png,48,60,10,25,1
acqui2_image_2682.png,62,76,26,39,1
acqui2_image_5168.png,57,69,9,24,1
acqui2_image_5168.png,63,77,24,41,1
acqui2_image_5168.png,6,23,59,75,1
acqui2_image_1067.png,13,22,4,17,1
acqui2_image_1067.png,16,28,16,29,1
acqui2_image_1067.png,16,31,34,48,1
acqui2_image_1067.png,37,47,2,13,1
acqui2_image_1067.png,47,61,14,29,1
acqui2_image_1067.png,50,62,32,46,1
acqui2_image_1067.png,49,64,62,80,1
acqui4_imag2_10002.png,68,79,48,61,1
acqui4_imag2_10002.png,53,69,18,36,1
acqui2_image_5058.png,14,28,7,25,1
acqui2_image_2115.png,16,33,4,26,1
acqui2_image_2115.png,12,28,24,48,1
acqui2_image_2115.png,32,43,3,17,1
acqui2_image_2115.png,45,60,10,22,1
acqui2_image_2115.png,64,77,39,56,1
acqui2_image_2115.png,50,65,46,60,1
acqui2_image_2115.png,52,65,35,47,1
acqui2_image_207.png,49,61,19,34,1
acqui2_image_207.png,56,66,26,39,1
acqui2_image_207.png,64,73,32,47,1
acqui2_image_207.png,50,67,48,60,1
acqui2_image_207.png,8,24,32,46,1
acqui2_image_207.png,14,27,15,29,1
acqui2_image_207.png,36,47,4,13,1
acqui4_imag2_2736.png,56,72,19,35,1
acqui4_imag2_2736.png,40,57,58,76,1
acqui4_imag2_1586.png,59,74,10,26,1
acqui4_imag2_1586.png,11,30,36,53,1
acqui4_imag2_1586.png,49,68,41,57,1
acqui2_image_1804.png,11,27,17,31,1
acqui2_image_1804.png,46,63,10,24,1
acqui2_image_1804.png,56,72,16,32,1
acqui2_image_1804.png,52,69,33,45,1
acqui2_image_1804.png,46,64,47,61,1
acqui4_imag2_2581.png,61,78,50,65,1
acqui4_imag2_2581.png,11,27,49,72,1
acqui2_image_2448.png,6,24,15,32,1
acqui2_image_2448.png,40,52,4,17,1
acqui2_image_2448.png,48,60,12,22,1
acqui2_image_2448.png,52,70,36,46,1
acqui2_image_2448.png,50,64,48,61,1
acqui2_image_2448.png,64,78,46,61,1
acqui2_image_2628.png,2,11,45,61,1
acqui2_image_2628.png,16,28,13,29,1
acqui2_image_2628.png,58,76,61,71,1
acqui2_image_2628.png,49,65,46,62,1
acqui2_image_2628.png,52,68,26,37,1
acqui2_image_2628.png,46,60,10,25,1
acqui2_image_4030.png,24,34,2,12,1
acqui2_image_4030.png,50,61,4,17,1
acqui2_image_4030.png,62,76,20,36,1
acqui2_image_4030.png,48,63,32,46,1
acqui2_image_4030.png,8,25,30,43,1
acqui2_image_4030.png,46,63,48,65,1
acqui4_imag2_3712.png,56,69,24,53,1
acqui2_image_4355.png,54,64,32,48,1
acqui2_image_4355.png,47,62,52,64,1
acqui2_image_4355.png,9,25,30,43,1
acqui2_image_4355.png,23,40,72,80,1
acqui2_image_4355.png,59,74,14,32,1
acqui4_imag2_2781.png,58,76,50,65,1
acqui4_imag2_2781.png,57,71,17,36,1
acqui2_image_3524.png,62,77,18,33,1
acqui2_image_3524.png,63,75,10,24,1
acqui2_image_3524.png,52,63,9,21,1
acqui2_image_3524.png,15,28,14,27,1
acqui2_image_3524.png,10,25,27,43,1
acqui2_image_3524.png,48,64,46,61,1
acqui2_image_3524.png,51,66,33,45,1
acqui2_image_1129.png,58,77,57,66,1
acqui2_image_1129.png,50,61,30,46,1
acqui2_image_1129.png,47,61,16,29,1
acqui2_image_1129.png,36,47,3,13,1
acqui2_image_1129.png,16,27,14,29,1
acqui2_image_1129.png,13,30,36,49,1
acqui2_image_3212.png,48,57,1,13,1
acqui2_image_3212.png,47,62,10,25,1
acqui2_image_3212.png,48,65,48,63,1
acqui2_image_3212.png,26,45,64,78,1
acqui2_image_3212.png,11,23,64,78,1
acqui2_image_3212.png,10,24,28,44,1
acqui2_image_3212.png,16,28,14,28,1
acqui4_imag2_2020.png,13,32,33,51,1
acqui4_imag2_2020.png,34,54,51,69,1
acqui4_imag2_2020.png,44,67,25,42,1
acqui2_image_1522.png,20,32,4,24,1
acqui2_image_1522.png,15,30,36,48,1
acqui2_image_1522.png,60,75,58,70,1
acqui2_image_1522.png,50,68,62,78,1
acqui2_image_1522.png,50,62,32,45,1
acqui2_image_1522.png,38,46,4,13,1
acqui2_image_1522.png,52,69,16,29,1
acqui4_imag2_3537.png,8,24,43,70,1
acqui4_imag2_1458.png,11,27,33,56,1
acqui4_imag2_1458.png,53,72,38,57,1
acqui4_imag2_2033.png,35,53,49,67,1
acqui4_imag2_2033.png,14,34,34,50,1
acqui4_imag2_2033.png,44,68,25,43,1
acqui4_imag2_2441.png,57,70,1,16,1
acqui4_imag2_2441.png,7,26,17,35,1
acqui4_imag2_2441.png,9,27,43,63,1
acqui2_image_4099.png,48,62,48,65,1
acqui2_image_4099.png,51,68,34,46,1
acqui2_image_4099.png,55,70,10,28,1
acqui2_image_4099.png,16,29,2,23,1
acqui2_image_4099.png,28,46,1,9,1
acqui2_image_4099.png,8,24,30,44,1
acqui2_image_1259.png,5,28,36,51,1
acqui2_image_1259.png,2,22,16,37,1
acqui2_image_1259.png,16,28,14,30,1
acqui2_image_1259.png,37,47,3,13,1
acqui2_image_1259.png,46,52,2,12,1
acqui2_image_1259.png,50,63,31,45,1
acqui4_imag2_2182.png,13,33,55,73,1
acqui4_imag2_2182.png,12,32,34,51,1
acqui4_imag2_2182.png,44,68,24,45,1
acqui4_imag2_3488.png,2,21,32,53,1
acqui4_imag2_3488.png,16,29,1,9,1
acqui2_image_1115.png,54,76,58,70,1
acqui2_image_1115.png,50,62,32,45,1
acqui2_image_1115.png,48,62,14,30,1
acqui2_image_1115.png,36,47,4,13,1
acqui2_image_1115.png,16,28,14,29,1
acqui2_image_1115.png,14,31,34,49,1
acqui4_imag2_3893.png,25,41,58,78,1
acqui4_imag2_3893.png,8,23,5,20,1
acqui4_imag2_3222.png,9,25,5,23,1
acqui4_imag2_3222.png,57,70,12,27,1
acqui2_image_5882.png,45,63,65,79,1
acqui2_image_5882.png,50,66,40,60,1
acqui2_image_5882.png,18,28,16,30,1
acqui4_imag2_2391.png,59,72,11,33,1
acqui4_imag2_2391.png,11,25,12,28,1
acqui4_imag2_2391.png,11,25,39,58,1
acqui2_image_5139.png,48,58,1,16,1
acqui2_image_5139.png,58,71,14,29,1
acqui2_image_5139.png,10,26,64,77,1
acqui2_image_3351.png,52,70,62,75,1
acqui2_image_3351.png,47,62,47,62,1
acqui2_image_3351.png,52,67,34,47,1
acqui2_image_3351.png,21,32,12,26,1
acqui2_image_3351.png,10,24,28,42,1
acqui2_image_3351.png,52,67,10,22,1
acqui2_image_3351.png,34,44,2,10,1
acqui4_imag2_2500.png,2,20,18,38,1
acqui4_imag2_2500.png,11,27,45,67,1
acqui2_image_2178.png,6,24,24,45,1
acqui2_image_2178.png,16,29,4,25,1
acqui2_image_2178.png,32,43,3,17,1
acqui2_image_2178.png,49,61,11,23,1
acqui2_image_2178.png,52,71,35,46,1
acqui2_image_2178.png,62,79,44,56,1
acqui2_image_2178.png,50,65,48,61,1
acqui2_image_1435.png,64,74,57,70,1
acqui2_image_1435.png,60,69,8,24,1
acqui2_image_1435.png,50,63,31,46,1
acqui2_image_1435.png,16,31,38,52,1
acqui2_image_1435.png,1,19,28,44,1
acqui2_image_1435.png,18,29,14,28,1
acqui2_image_1435.png,37,47,3,13,1
acqui4_imag2_2501.png,2,23,18,39,1
acqui4_imag2_2501.png,11,26,44,68,1
acqui4_imag2_2816.png,55,73,36,60,1
acqui4_imag2_2816.png,57,71,15,36,1
acqui2_image_3195.png,16,30,26,44,1
acqui2_image_3195.png,4,19,56,70,1
acqui2_image_3195.png,26,45,64,77,1
acqui2_image_3195.png,48,65,48,63,1
acqui2_image_3195.png,48,61,10,25,1
acqui2_image_3195.png,34,44,2,9,1
acqui2_image_3195.png,16,28,14,26,1
acqui4_imag2_3533.png,6,23,48,67,1
acqui4_imag2_3228.png,11,28,4,23,1
acqui4_imag2_3228.png,58,72,12,25,1
acqui2_image_6023.png,41,57,65,77,1
acqui2_image_6023.png,50,64,40,57,1
acqui2_image_6023.png,14,28,16,31,1
acqui2_image_239.png,55,67,26,40,1
acqui2_image_239.png,66,76,32,48,1
acqui2_image_239.png,50,66,49,62,1
acqui2_image_239.png,6,24,34,47,1
acqui2_image_239.png,14,28,14,29,1
acqui2_image_239.png,36,47,4,13,1
acqui2_image_239.png,48,59,20,36,1
acqui4_imag2_1653.png,12,30,35,52,1
acqui4_imag2_1653.png,51,68,40,58,1
acqui4_imag2_1653.png,57,76,23,38,1
acqui4_imag2_3578.png,33,50,54,77,1
acqui2_image_1025.png,2,14,54,68,1
acqui2_image_1025.png,14,31,35,47,1
acqui2_image_1025.png,15,30,14,29,1
acqui2_image_1025.png,37,47,4,12,1
acqui2_image_1025.png,48,62,14,29,1
acqui2_image_1025.png,52,66,32,45,1
acqui2_image_1025.png,52,70,58,73,1
acqui4_imag2_3553.png,13,30,49,73,1
acqui2_image_3050.png,30,35,1,9,1
acqui2_image_3050.png,53,63,2,14,1
acqui2_image_3050.png,46,61,11,25,1
acqui2_image_3050.png,16,28,14,29,1
acqui2_image_3050.png,2,14,50,65,1
acqui2_image_3050.png,48,63,47,62,1
acqui2_image_3050.png,30,43,66,79,1
acqui4_imag2_1188.png,2,16,25,43,1
acqui4_imag2_3588.png,42,59,54,74,1
acqui2_image_1647.png,60,77,51,66,1
acqui2_image_1647.png,51,72,57,73,1
acqui2_image_1647.png,50,63,31,45,1
acqui2_image_1647.png,54,67,22,33,1
acqui2_image_1647.png,35,52,2,13,1
acqui4_imag2_1811.png,12,32,35,51,1
acqui4_imag2_1811.png,48,69,41,57,1
acqui4_imag2_1811.png,51,68,23,38,1
acqui4_imag2_3418.png,9,26,1,19,1
acqui2_image_1313.png,16,30,38,50,1
acqui2_image_1313.png,11,22,4,21,1
acqui2_image_1313.png,18,27,16,30,1
acqui2_image_1313.png,36,47,4,12,1
acqui2_image_1313.png,27,33,2,10,1
acqui2_image_1313.png,52,63,32,45,1
acqui2_image_1313.png,2,17,24,46,1
acqui2_image_5189.png,66,80,34,51,1
acqui2_image_5189.png,58,71,12,26,1
acqui2_image_5189.png,6,25,60,76,1
acqui2_image_4553.png,58,75,56,69,1
acqui2_image_4553.png,65,78,32,50,1
acqui2_image_1451.png,46,61,64,80,1
acqui2_image_1451.png,50,63,31,44,1
acqui2_image_1451.png,58,73,14,30,1
acqui2_image_1451.png,16,30,38,51,1
acqui2_image_1451.png,17,29,14,27,1
acqui2_image_1451.png,36,47,3,12,1
acqui2_image_1451.png,2,13,58,67,1
acqui2_image_1674.png,48,61,66,80,1
acqui2_image_1674.png,58,77,44,62,1
acqui2_image_1674.png,52,69,33,45,1
acqui2_image_1674.png,53,68,18,29,1
acqui2_image_1674.png,48,61,7,18,1
acqui2_image_4374.png,52,62,29,48,1
acqui2_image_4374.png,52,65,2,19,1
acqui2_image_4374.png,8,24,30,44,1
acqui2_image_4374.png,46,63,52,65,1
acqui2_image_4374.png,16,31,68,79,1
acqui4_imag2_2302.png,9,23,11,28,1
acqui4_imag2_2302.png,10,27,35,52,1
acqui4_imag2_2302.png,56,70,19,38,1
acqui4_imag2_4400.png,45,67,41,57,1
acqui4_imag2_4400.png,9,29,35,52,1
acqui4_imag2_4400.png,14,32,17,34,1
acqui4_imag2_4114.png,58,74,10,26,1
acqui4_imag2_4114.png,11,28,16,35,1
acqui4_imag2_4114.png,54,72,40,57,1
acqui4_imag2_2458.png,4,22,17,35,1
acqui4_imag2_2458.png,10,28,43,64,1
acqui4_imag2_3543.png,10,25,47,73,1
acqui4_imag2_1622.png,50,68,42,60,1
acqui4_imag2_1622.png,57,75,21,39,1
acqui4_imag2_1622.png,12,30,35,53,1
acqui2_image_158.png,49,61,20,34,1
acqui2_image_158.png,58,70,22,36,1
acqui2_image_158.png,66,77,32,47,1
acqui2_image_158.png,52,68,47,60,1
acqui2_image_158.png,8,24,32,46,1
acqui2_image_158.png,14,27,16,29,1
acqui2_image_158.png,36,47,4,13,1
acqui2_image_2515.png,52,65,34,47,1
acqui2_image_2515.png,47,59,12,25,1
acqui2_image_2515.png,14,27,15,30,1
acqui2_image_2515.png,20,34,70,80,1
acqui2_image_2515.png,50,65,46,58,1
acqui4_imag2_1455.png,12,28,34,57,1
acqui4_imag2_1455.png,54,72,38,57,1
acqui4_imag2_1419.png,55,75,39,58,1
acqui4_imag2_1419.png,11,28,38,61,1
acqui2_image_108.png,50,68,44,60,1
acqui2_image_108.png,65,76,30,46,1
acqui2_image_108.png,48,60,20,32,1
acqui2_image_108.png,54,66,26,41,1
acqui2_image_108.png,36,46,4,13,1
acqui2_image_108.png,14,27,14,29,1
acqui2_image_108.png,8,24,32,45,1
acqui2_image_1827.png,49,62,10,24,1
acqui2_image_1827.png,56,71,15,34,1
acqui2_image_1827.png,52,69,34,45,1
acqui2_image_1827.png,50,67,47,62,1
acqui2_image_1827.png,13,27,17,30,1
acqui2_image_5618.png,18,28,16,31,1
acqui2_image_5618.png,55,76,22,37,1
acqui2_image_5618.png,46,61,48,62,1
acqui2_image_1610.png,56,76,56,70,1
acqui2_image_1610.png,56,77,48,61,1
acqui2_image_1610.png,52,65,21,32,1
acqui2_image_1610.png,52,62,32,46,1
acqui2_image_1610.png,36,48,3,14,1
acqui2_image_1610.png,8,17,11,32,1
acqui4_imag2_2298.png,56,70,18,38,1
acqui4_imag2_2298.png,8,23,11,27,1
acqui4_imag2_2298.png,10,29,35,52,1
acqui2_image_1296.png,28,34,2,9,1
acqui2_image_1296.png,36,46,4,13,1
acqui2_image_1296.png,51,63,32,45,1
acqui2_image_1296.png,16,28,14,29,1
acqui2_image_1296.png,2,18,24,42,1
acqui2_image_1296.png,15,31,38,52,1
acqui2_image_2966.png,64,78,24,37,1
acqui2_image_2966.png,46,59,68,79,1
acqui2_image_2966.png,28,45,62,79,1
acqui2_image_2966.png,48,65,48,62,1
acqui2_image_2966.png,47,61,10,25,1
acqui2_image_2966.png,17,28,14,29,1
acqui2_image_2966.png,30,42,2,10,1
acqui2_image_1307.png,16,27,14,29,1
acqui2_image_1307.png,2,17,24,41,1
acqui2_image_1307.png,16,32,38,52,1
acqui2_image_1307.png,50,62,31,46,1
acqui2_image_1307.png,37,47,4,14,1
acqui2_image_1307.png,16,25,2,15,1
acqui2_image_1307.png,24,34,2,8,1
acqui2_image_4568.png,60,77,46,59,1
acqui2_image_4568.png,57,71,13,35,1
acqui2_image_3465.png,48,63,46,61,1
acqui2_image_3465.png,65,79,37,52,1
acqui2_image_3465.png,52,66,34,46,1
acqui2_image_3465.png,62,76,20,33,1
acqui2_image_3465.png,50,64,9,22,1
acqui2_image_3465.png,16,27,14,29,1
acqui2_image_3465.png,9,25,28,44,1
acqui2_image_2655.png,14,27,65,80,1
acqui2_image_2655.png,50,67,48,67,1
acqui2_image_2655.png,63,80,58,70,1
acqui2_image_2655.png,53,71,24,35,1
acqui2_image_2655.png,47,60,10,25,1
acqui2_image_2655.png,16,28,14,28,1
acqui4_imag2_1296.png,50,70,57,77,1
acqui4_imag2_1296.png,13,27,1,14,1
acqui4_imag2_2646.png,60,80,35,51,1
acqui4_imag2_2646.png,32,53,43,65,1
acqui4_imag2_3583.png,34,56,56,77,1
acqui4_imag2_2266.png,3,21,16,35,1
acqui4_imag2_2266.png,12,30,35,53,1
acqui4_imag2_2266.png,55,72,24,40,1
acqui2_image_5757.png,48,61,66,79,1
acqui2_image_5757.png,45,61,48,62,1
acqui2_image_5757.png,18,28,16,31,1
acqui4_imag2_1440.png,12,28,33,56,1
acqui4_imag2_1440.png,54,73,39,57,1
acqui4_imag2_3772.png,53,68,42,62,1
acqui4_imag2_1217.png,7,24,49,66,1
acqui2_image_1201.png,22,32,2,12,1
acqui2_image_1201.png,37,47,3,13,1
acqui2_image_1201.png,59,74,15,32,1
acqui2_image_1201.png,50,62,32,44,1
acqui2_image_1201.png,14,29,38,55,1
acqui2_image_1201.png,16,28,16,29,1
acqui2_image_2557.png,16,30,2,13,1
acqui2_image_2557.png,20,33,14,29,1
acqui2_image_2557.png,6,23,57,74,1
acqui2_image_2557.png,50,66,47,60,1
acqui2_image_2557.png,50,69,24,39,1
acqui2_image_2557.png,48,61,10,24,1
acqui4_imag2_4176.png,59,76,20,40,1
acqui4_imag2_4176.png,53,68,39,56,1
acqui4_imag2_4176.png,12,28,18,37,1
acqui4_imag2_1252.png,28,42,58,79,1
acqui2_image_5063.png,12,28,10,27,1
acqui2_image_2330.png,17,34,8,31,1
acqui2_image_2330.png,36,48,2,15,1
acqui2_image_2330.png,48,60,11,23,1
acqui2_image_2330.png,52,66,36,46,1
acqui2_image_2330.png,50,64,48,60,1
acqui2_image_2330.png,65,73,44,57,1
acqui2_image_2227.png,6,24,18,37,1
acqui2_image_2227.png,16,28,4,23,1
acqui2_image_2227.png,33,44,3,15,1
acqui2_image_2227.png,50,61,11,23,1
acqui2_image_2227.png,52,66,34,47,1
acqui2_image_2227.png,49,63,48,60,1
acqui2_image_2227.png,49,62,62,79,1
acqui4_imag2_3903.png,18,37,58,75,1
acqui4_imag2_3903.png,8,23,3,20,1
acqui4_imag2_3469.png,1,19,22,46,1
acqui4_imag2_3469.png,16,28,1,12,1
acqui4_imag2_3694.png,56,70,25,53,1
acqui2_image_5045.png,18,30,1,18,1
acqui2_image_4461.png,51,62,4,17,1
acqui2_image_4461.png,47,62,52,65,1
acqui2_image_4461.png,8,24,61,76,1
acqui2_image_4461.png,26,33,1,7,1
acqui4_imag2_3923.png,10,28,53,70,1
acqui4_imag2_3923.png,8,24,2,20,1
acqui4_imag2_1493.png,13,28,33,50,1
acqui4_imag2_1493.png,52,70,37,58,1
acqui4_imag2_2738.png,40,60,58,76,1
acqui4_imag2_2738.png,56,70,20,35,1
acqui4_imag2_3450.png,3,23,15,35,1
acqui4_imag2_3450.png,17,29,1,10,1
acqui4_imag2_1311.png,55,73,54,72,1
acqui4_imag2_1311.png,12,26,5,19,1
acqui4_imag2_4427.png,11,27,30,49,1
acqui4_imag2_4427.png,15,32,17,33,1
acqui4_imag2_4427.png,47,66,39,56,1
acqui2_image_1138.png,68,80,48,60,1
acqui2_image_1138.png,17,30,38,53,1
acqui2_image_1138.png,16,27,14,30,1
acqui2_image_1138.png,36,47,3,13,1
acqui2_image_1138.png,50,61,13,29,1
acqui2_image_1138.png,51,63,32,47,1
acqui4_imag2_2711.png,23,41,59,76,1
acqui4_imag2_2711.png,56,70,18,36,1
acqui2_image_3220.png,8,24,28,44,1
acqui2_image_3220.png,16,27,13,25,1
acqui2_image_3220.png,54,63,4,14,1
acqui2_image_3220.png,48,60,12,24,1
acqui2_image_3220.png,48,64,48,63,1
acqui2_image_3220.png,27,46,64,77,1
acqui2_image_3220.png,14,24,64,80,1
acqui4_imag2_3568.png,26,42,56,77,1
acqui2_image_1584.png,10,21,19,39,1
acqui2_image_1584.png,36,47,3,13,1
acqui2_image_1584.png,52,65,18,29,1
acqui2_image_1584.png,50,62,32,45,1
acqui2_image_1584.png,57,78,47,61,1
acqui2_image_1584.png,56,77,56,69,1
acqui4_imag2_2516.png,15,33,53,71,1
acqui4_imag2_2516.png,1,18,30,50,1
acqui2_image_5758.png,48,61,66,79,1
acqui2_image_5758.png,46,61,48,62,1
acqui2_image_5758.png,17,28,16,30,1
acqui2_image_2024.png,2,17,18,34,1
acqui2_image_2024.png,15,29,25,44,1
acqui2_image_2024.png,50,64,46,61,1
acqui2_image_2024.png,52,66,34,46,1
acqui2_image_2024.png,31,44,2,13,1
acqui2_image_2024.png,46,59,8,22,1
acqui2_image_2024.png,64,76,18,33,1
acqui2_image_1084.png,20,29,1,10,1
acqui2_image_1084.png,38,47,3,12,1
acqui2_image_1084.png,47,61,14,30,1
acqui2_image_1084.png,49,62,32,45,1
acqui2_image_1084.png,50,68,64,79,1
acqui2_image_1084.png,16,30,34,48,1
acqui2_image_1084.png,16,27,15,28,1
acqui2_image_1061.png,10,17,6,23,1
acqui2_image_1061.png,16,27,14,28,1
acqui2_image_1061.png,15,31,36,47,1
acqui2_image_1061.png,50,65,62,79,1
acqui2_image_1061.png,50,63,31,46,1
acqui2_image_1061.png,48,59,14,30,1
acqui2_image_1061.png,36,48,4,12,1
acqui2_image_121.png,8,24,32,45,1
acqui2_image_121.png,47,68,46,61,1
acqui2_image_121.png,66,77,32,47,1
acqui2_image_121.png,56,66,27,44,1
acqui2_image_121.png,48,60,20,39,1
acqui2_image_121.png,37,47,4,13,1
acqui2_image_121.png,14,26,16,28,1
acqui4_imag2_2527.png,24,36,56,74,1
acqui4_imag2_2527.png,1,16,34,51,1
acqui4_imag2_3573.png,30,45,56,77,1
acqui2_image_2565.png,6,24,58,74,1
acqui2_image_2565.png,50,66,46,61,1
acqui2_image_2565.png,48,61,10,25,1
acqui2_image_2565.png,18,30,15,29,1
acqui2_image_2565.png,12,22,4,20,1
acqui2_image_2565.png,53,69,24,39,1
acqui2_image_2204.png,64,75,55,68,1
acqui2_image_2204.png,50,63,46,60,1
acqui2_image_2204.png,52,69,36,45,1
acqui2_image_2204.png,49,60,11,22,1
acqui2_image_2204.png,32,44,2,15,1
acqui2_image_2204.png,16,28,4,25,1
acqui2_image_2204.png,8,27,24,45,1
acqui2_image_1790.png,11,26,14,28,1
acqui2_image_1790.png,50,67,47,61,1
acqui2_image_1790.png,52,69,34,45,1
acqui2_image_1790.png,53,68,20,34,1
acqui2_image_1790.png,46,59,10,23,1
acqui4_imag2_1976.png,50,65,52,71,1
acqui4_imag2_1976.png,13,34,33,49,1
acqui4_imag2_1976.png,43,68,25,42,1
acqui4_imag2_3890.png,26,43,58,79,1
acqui4_imag2_3890.png,7,23,3,20,1
acqui4_imag2_4419.png,11,27,30,50,1
acqui4_imag2_4419.png,15,32,17,31,1
acqui4_imag2_4419.png,45,66,40,57,1
acqui2_image_3186.png,2,17,54,69,1
acqui2_image_3186.png,26,46,64,77,1
acqui2_image_3186.png,48,64,48,63,1
acqui2_image_3186.png,48,60,11,24,1
acqui2_image_3186.png,28,36,2,10,1
acqui2_image_3186.png,17,28,14,27,1
acqui2_image_3186.png,10,24,24,44,1
acqui2_image_1228.png,18,31,2,16,1
acqui2_image_1228.png,15,28,14,29,1
acqui2_image_1228.png,36,47,4,12,1
acqui2_image_1228.png,60,72,8,23,1
acqui2_image_1228.png,52,63,32,45,1
acqui2_image_1228.png,15,30,38,50,1
acqui4_imag2_3791.png,52,71,41,62,1
acqui2_image_2867.png,34,43,1,10,1
acqui2_image_2867.png,16,28,14,28,1
acqui2_image_2867.png,47,60,11,24,1
acqui2_image_2867.png,48,63,44,61,1
acqui2_image_2867.png,28,43,62,79,1
acqui2_image_2867.png,56,75,61,72,1
acqui2_image_1529.png,20,31,2,21,1
acqui2_image_1529.png,16,30,36,49,1
acqui2_image_1529.png,60,75,58,70,1
acqui2_image_1529.png,50,68,62,76,1
acqui2_image_1529.png,51,63,31,45,1
acqui2_image_1529.png,52,68,16,28,1
acqui2_image_1529.png,36,47,3,13,1
acqui4_imag2_4004.png,51,70,52,67,1
acqui4_imag2_4004.png,10,26,12,35,1
acqui4_imag2_4004.png,58,70,1,11,1
acqui2_image_284.png,52,67,48,62,1
acqui2_image_284.png,65,78,31,47,1
acqui2_image_284.png,55,66,26,39,1
acqui2_image_284.png,48,61,20,37,1
acqui2_image_284.png,36,47,4,13,1
acqui2_image_284.png,14,27,16,31,1
acqui2_image_284.png,8,24,34,47,1
acqui2_image_1011.png,15,32,36,47,1
acqui2_image_1011.png,14,29,14,28,1
acqui2_image_1011.png,37,47,3,13,1
acqui2_image_1011.png,50,64,15,29,1
acqui2_image_1011.png,52,68,30,45,1
acqui2_image_1011.png,52,69,60,76,1
acqui2_image_1011.png,3,18,64,76,1
acqui2_image_5713.png,60,79,45,56,1
acqui2_image_5713.png,46,60,48,62,1
acqui2_image_5713.png,16,28,16,30,1
acqui4_imag2_2775.png,54,77,52,66,1
acqui4_imag2_2775.png,56,71,20,35,1
acqui2_image_1486.png,54,71,16,30,1
acqui2_image_1486.png,50,62,32,46,1
acqui2_image_1486.png,60,75,58,72,1
acqui2_image_1486.png,40,52,67,80,1
acqui2_image_1486.png,18,31,38,51,1
acqui2_image_1486.png,12,27,16,28,1
acqui2_image_1486.png,36,47,3,13,1
acqui4_imag2_2875.png,56,68,14,34,1
acqui4_imag2_2875.png,54,72,40,61,1
acqui4_imag2_2370.png,56,70,18,37,1
acqui4_imag2_2370.png,10,24,12,28,1
acqui4_imag2_2370.png,11,25,38,59,1
acqui4_imag2_1685.png,52,68,40,56,1
acqui4_imag2_1685.png,13,31,35,52,1
acqui4_imag2_1685.png,55,70,22,39,1
